,best_epoch,best_test_loss,datasetname,model,n_normflows,percent,test_error_rate,test_measures
662,17.0,9.88485673114,kin8nm,mixture,3,1.0,2.0227329731,best_val_loss
663,66.0,135961.478963,kin8nm,mixture,4,1.0,9.08615112305,best_val_loss
664,6.0,9.81319014386,kin8nm,mixture,8,1.0,0.730907380581,best_val_loss
665,,,kin8nm,mixture,20,1.0,,best_val_loss
666,961.0,1.68424057379,kin8nm,baseline,1,0.25,0.285927385092,best_val_loss
667,614.0,1.45982688346,kin8nm,baseline,2,0.25,0.145225062966,best_val_loss
668,22.0,2.32954250429,kin8nm,baseline,3,0.25,0.269085288048,best_val_loss
669,16.0,2.44302107648,kin8nm,baseline,4,0.25,0.234380021691,best_val_loss
670,26.0,2.48419889124,kin8nm,baseline,8,0.25,0.239822268486,best_val_loss
671,20.0,2.76047281405,kin8nm,baseline,20,0.25,0.235551059246,best_val_loss
672,3.0,25.8615487448,kin8nm,baseline,1,0.5,0.330430269241,best_val_loss
673,52.0,83.0059664843,kin8nm,baseline,2,0.5,0.126234725118,best_val_loss
674,64.0,82.8527075046,kin8nm,baseline,3,0.5,0.129555493593,best_val_loss
675,6.0,15.8271587093,kin8nm,baseline,4,0.5,0.235959738493,best_val_loss
676,9.0,4.20191620617,kin8nm,baseline,8,0.5,0.209206029773,best_val_loss
677,7.0,2.97461376655,kin8nm,baseline,20,0.5,0.285959333181,best_val_loss
678,5.0,3.29379019388,kin8nm,baseline,1,1.0,0.26009708643,best_val_loss
679,36.0,30214.3395764,kin8nm,baseline,2,1.0,1.18324422836,best_val_loss
680,4.0,5.93131401248,kin8nm,baseline,3,1.0,0.247325256467,best_val_loss
681,3.0,241951.216615,kin8nm,baseline,4,1.0,1.33306884766,best_val_loss
682,8.0,6.4312167284,kin8nm,baseline,8,1.0,0.191178917885,best_val_loss
683,,,kin8nm,baseline,20,1.0,,best_val_loss
684,156.0,6.33657583841,kin8nm,planarflowdet,1,0.25,0.14924697578,best_val_loss
685,89.0,1.42877628978,kin8nm,planarflowdet,2,0.25,0.1324544698,best_val_loss
686,46.0,2.61276066478,kin8nm,planarflowdet,3,0.25,0.259910225868,best_val_loss
687,72.0,5.04143840511,kin8nm,planarflowdet,4,0.25,0.435364544392,best_val_loss
688,96.0,8.74381192835,kin8nm,planarflowdet,8,0.25,0.190636709332,best_val_loss
689,94.0,2.97318993545,kin8nm,planarflowdet,20,0.25,0.370116591454,best_val_loss
690,4.0,17.2084188322,kin8nm,planarflowdet,1,0.5,0.33931401372,best_val_loss
691,65.0,10.2300077113,kin8nm,planarflowdet,2,0.5,0.142758205533,best_val_loss
692,113.0,6.56238150248,kin8nm,planarflowdet,3,0.5,0.152798548341,best_val_loss
693,31.0,14.919704828,kin8nm,planarflowdet,4,0.5,0.341765254736,best_val_loss
694,39.0,3.79125217345,kin8nm,planarflowdet,8,0.5,0.294655650854,best_val_loss
695,43.0,8.47742175591,kin8nm,planarflowdet,20,0.5,0.331543475389,best_val_loss
696,15.0,4.25741071003,kin8nm,planarflowdet,1,1.0,0.392468363047,best_val_loss
697,4.0,30700.4916671,kin8nm,planarflowdet,2,1.0,0.591855943203,best_val_loss
698,8.0,7.32748532179,kin8nm,planarflowdet,3,1.0,0.479904979467,best_val_loss
699,21.0,238293.071866,kin8nm,planarflowdet,4,1.0,3.53140187263,best_val_loss
700,16.0,9.19219702744,kin8nm,planarflowdet,8,1.0,0.923678636551,best_val_loss
701,,,kin8nm,planarflowdet,20,1.0,,best_val_loss
702,86.0,0.543635484649,kin8nm,baselinedetplus,1,0.25,0.113057568669,best_val_loss
703,81.0,0.490279816418,kin8nm,baselinedetplus,2,0.25,0.106810107827,best_val_loss
704,92.0,0.543380402356,kin8nm,baselinedetplus,3,0.25,0.112201213837,best_val_loss
705,88.0,0.61140166492,kin8nm,baselinedetplus,4,0.25,0.120159693062,best_val_loss
706,128.0,0.519587260921,kin8nm,baselinedetplus,8,0.25,0.112131088972,best_val_loss
707,122.0,0.559473809963,kin8nm,baselinedetplus,20,0.25,0.11790458858,best_val_loss
708,84.0,0.400036137278,kin8nm,baselinedetplus,1,0.5,0.0962422341108,best_val_loss
709,44.0,0.414125433201,kin8nm,baselinedetplus,2,0.5,0.0982813686132,best_val_loss
710,43.0,0.406608953709,kin8nm,baselinedetplus,3,0.5,0.101038336754,best_val_loss
711,84.0,0.428852695372,kin8nm,baselinedetplus,4,0.5,0.100154221058,best_val_loss
712,65.0,0.413586090832,kin8nm,baselinedetplus,8,0.5,0.10241920501,best_val_loss
713,27.0,1.72431253573,kin8nm,baselinedetplus,20,0.5,0.264586806297,best_val_loss
714,4.0,1.01321857732,kin8nm,baselinedetplus,1,1.0,0.186216786504,best_val_loss
715,6.0,1.07253023473,kin8nm,baselinedetplus,2,1.0,0.192582830787,best_val_loss
716,41.0,1.17597552044,kin8nm,baselinedetplus,3,1.0,0.220081046224,best_val_loss
717,8.0,1.23705905821,kin8nm,baselinedetplus,4,1.0,0.232685208321,best_val_loss
718,24.0,1.30297524057,kin8nm,baselinedetplus,8,1.0,0.248923167586,best_val_loss
719,,,kin8nm,baselinedetplus,20,1.0,,best_val_loss
720,135.0,6.41113069116,kin8nm,radialflowdet,1,0.25,0.101933427155,best_val_loss
721,48.0,1.9376768903,kin8nm,radialflowdet,2,0.25,0.10720641166,best_val_loss
722,28.0,1.65251010802,kin8nm,radialflowdet,3,0.25,0.18262322247,best_val_loss
723,4.0,4.61125465951,kin8nm,radialflowdet,4,0.25,0.197091326118,best_val_loss
724,35.0,1.34598016506,kin8nm,radialflowdet,8,0.25,0.16595493257,best_val_loss
725,0.0,inf,kin8nm,radialflowdet,20,0.25,inf,best_val_loss
726,4.0,31.4628775992,kin8nm,radialflowdet,1,0.5,0.185927167535,best_val_loss
727,34.0,138.56667875,kin8nm,radialflowdet,2,0.5,0.112989895046,best_val_loss
728,40.0,118.848475535,kin8nm,radialflowdet,3,0.5,0.105871208012,best_val_loss
729,8.0,27.1458223669,kin8nm,radialflowdet,4,0.5,0.163269340992,best_val_loss
730,5.0,5.07728524557,kin8nm,radialflowdet,8,0.5,0.218376278877,best_val_loss
731,0.0,inf,kin8nm,radialflowdet,20,0.5,inf,best_val_loss
732,11.0,2.01682218226,kin8nm,radialflowdet,1,1.0,0.217111259699,best_val_loss
733,21.0,32910.609944,kin8nm,radialflowdet,2,1.0,0.290068179369,best_val_loss
734,4.0,5.50431168719,kin8nm,radialflowdet,3,1.0,0.19877037406,best_val_loss
735,5.0,178898.500064,kin8nm,radialflowdet,4,1.0,0.179313033819,best_val_loss
736,0.0,inf,kin8nm,radialflowdet,8,1.0,inf,best_val_loss
737,,,kin8nm,radialflowdet,20,1.0,,best_val_loss
738,108.0,17.528684737,kin8nm,baselineplus,1,0.25,0.269766688347,best_val_loss
739,789.0,1.72038254156,kin8nm,baselineplus,2,0.25,0.146459788084,best_val_loss
740,23.0,4.62475660371,kin8nm,baselineplus,3,0.25,0.630067288876,best_val_loss
741,46.0,13.1936621689,kin8nm,baselineplus,4,0.25,0.266995310783,best_val_loss
742,30.0,6.69116836176,kin8nm,baselineplus,8,0.25,0.819170117378,best_val_loss
743,21.0,41.9083984375,kin8nm,baselineplus,20,0.25,0.908298969269,best_val_loss
744,6.0,21.3516272568,kin8nm,baselineplus,1,0.5,0.290652871132,best_val_loss
745,60.0,212.154915563,kin8nm,baselineplus,2,0.5,0.137817665935,best_val_loss
746,95.0,275.264000721,kin8nm,baselineplus,3,0.5,0.141490504146,best_val_loss
747,8.0,59.6372155166,kin8nm,baselineplus,4,0.5,0.365101397038,best_val_loss
748,14.0,26.2396398033,kin8nm,baselineplus,8,0.5,0.58944940567,best_val_loss
749,22.0,29.6920648342,kin8nm,baselineplus,20,0.5,1.4968546629,best_val_loss
750,7.0,7.30547023866,kin8nm,baselineplus,1,1.0,0.319328993559,best_val_loss
751,4.0,141961.033791,kin8nm,baselineplus,2,1.0,1.61630356312,best_val_loss
752,7.0,21.3197231386,kin8nm,baselineplus,3,1.0,0.390918821096,best_val_loss
753,4.0,2151934.47694,kin8nm,baselineplus,4,1.0,3.57568597794,best_val_loss
754,5.0,49.350110161,kin8nm,baselineplus,8,1.0,0.870016217232,best_val_loss
755,,,kin8nm,baselineplus,20,1.0,,best_val_loss
756,124.0,10.1065848002,kin8nm,planarflow,1,0.25,0.270661771297,best_val_loss
757,44.0,8.13794801293,kin8nm,planarflow,2,0.25,0.179977342486,best_val_loss
758,28.0,5.75216630145,kin8nm,planarflow,3,0.25,1.70823383331,best_val_loss
759,35.0,4.07270850205,kin8nm,planarflow,4,0.25,0.305033802986,best_val_loss
760,67.0,9.52468991163,kin8nm,planarflow,8,0.25,0.288778364658,best_val_loss
761,0.0,inf,kin8nm,planarflow,20,0.25,inf,best_val_loss
762,10.0,23.5804903356,kin8nm,planarflow,1,0.5,0.307976454496,best_val_loss
763,71.0,129.390126745,kin8nm,planarflow,2,0.5,0.186011388898,best_val_loss
764,71.0,172.26531119,kin8nm,planarflow,3,0.5,0.161435335875,best_val_loss
765,14.0,65.4817445336,kin8nm,planarflow,4,0.5,0.286528885365,best_val_loss
766,46.0,13.7541108666,kin8nm,planarflow,8,0.5,0.18159866333,best_val_loss
767,0.0,inf,kin8nm,planarflow,20,0.5,inf,best_val_loss
768,23.0,5.24637510718,kin8nm,planarflow,1,1.0,1.1670498848,best_val_loss
769,18.0,58171.8396776,kin8nm,planarflow,2,1.0,3.34975886345,best_val_loss
770,9.0,16.1519952541,kin8nm,planarflow,3,1.0,0.672383368015,best_val_loss
771,2.0,959202.90404,kin8nm,planarflow,4,1.0,3.5443854332,best_val_loss
772,12.0,46.2918626739,kin8nm,planarflow,8,1.0,0.425413966179,best_val_loss
773,,,kin8nm,planarflow,20,1.0,,best_val_loss
774,374.0,0.436565157262,kin8nm,baselinedet,1,0.25,0.102673694491,best_val_loss
775,86.0,0.484888662943,kin8nm,baselinedet,2,0.25,0.106877267361,best_val_loss
776,54.0,0.465053502525,kin8nm,baselinedet,3,0.25,0.106857851148,best_val_loss
777,54.0,0.471884043624,kin8nm,baselinedet,4,0.25,0.105904594064,best_val_loss
778,54.0,0.50280110429,kin8nm,baselinedet,8,0.25,0.109789326787,best_val_loss
779,82.0,0.453184211545,kin8nm,baselinedet,20,0.25,0.10228857398,best_val_loss
780,88.0,0.307558199254,kin8nm,baselinedet,1,0.5,0.0928490906954,best_val_loss
781,86.0,0.350719023914,kin8nm,baselinedet,2,0.5,0.0935780704021,best_val_loss
782,16.0,0.487557276284,kin8nm,baselinedet,3,0.5,0.109074220061,best_val_loss
783,48.0,0.376280770651,kin8nm,baselinedet,4,0.5,0.0989905968308,best_val_loss
784,51.0,0.370003342047,kin8nm,baselinedet,8,0.5,0.0975334644318,best_val_loss
785,13.0,0.80698398497,kin8nm,baselinedet,20,0.5,0.14826926589,best_val_loss
786,2.0,0.972282074719,kin8nm,baselinedet,1,1.0,0.17838473618,best_val_loss
787,41.0,1.17597358518,kin8nm,baselinedet,2,1.0,0.216470956802,best_val_loss
788,5.0,0.98779654154,kin8nm,baselinedet,3,1.0,0.178686365485,best_val_loss
789,2.0,1.15283902796,kin8nm,baselinedet,4,1.0,0.203664600849,best_val_loss
790,14.0,0.817999342011,kin8nm,baselinedet,8,1.0,0.153838023543,best_val_loss
791,,,kin8nm,baselinedet,20,1.0,,best_val_loss
792,1.0,995.2277804,kin8nm,radialflow,1,0.25,0.841551244259,best_val_loss
793,1.0,194.829030987,kin8nm,radialflow,2,0.25,1.53013443947,best_val_loss
794,0.0,inf,kin8nm,radialflow,3,0.25,inf,best_val_loss
795,8.0,143563.776975,kin8nm,radialflow,4,0.25,0.870201826096,best_val_loss
796,58.0,1.60949422443,kin8nm,radialflow,8,0.25,0.217764362693,best_val_loss
797,0.0,inf,kin8nm,radialflow,20,0.25,inf,best_val_loss
798,0.0,inf,kin8nm,radialflow,1,0.5,inf,best_val_loss
799,1.0,740.412967376,kin8nm,radialflow,2,0.5,1.06648695469,best_val_loss
800,0.0,inf,kin8nm,radialflow,3,0.5,inf,best_val_loss
801,0.0,inf,kin8nm,radialflow,4,0.5,inf,best_val_loss
802,3.0,2.14996255059,kin8nm,radialflow,8,0.5,0.264019727707,best_val_loss
803,0.0,inf,kin8nm,radialflow,20,0.5,inf,best_val_loss
804,0.0,inf,kin8nm,radialflow,1,1.0,inf,best_val_loss
805,0.0,inf,kin8nm,radialflow,2,1.0,inf,best_val_loss
806,0.0,inf,kin8nm,radialflow,3,1.0,inf,best_val_loss
807,0.0,inf,kin8nm,radialflow,4,1.0,inf,best_val_loss
808,0.0,inf,kin8nm,radialflow,8,1.0,inf,best_val_loss
809,,,kin8nm,radialflow,20,1.0,,best_val_loss
810,498.0,3.47557010651,winered,mixture,1,0.25,1.0266443491,best_val_loss
811,344.0,1550.83540802,winered,mixture,2,0.25,1.33405184746,best_val_loss
812,433.0,875.396316719,winered,mixture,3,0.25,1.12405741215,best_val_loss
813,476.0,224.451057053,winered,mixture,4,0.25,1.14323830605,best_val_loss
814,22.0,7917093.4125,winered,mixture,8,0.25,15.3194255829,best_val_loss
815,0.0,inf,winered,mixture,20,0.25,inf,best_val_loss
816,489.0,22375.4249146,winered,mixture,1,0.5,3.55255675316,best_val_loss
817,218.0,587389.867358,winered,mixture,2,0.5,8.77489852905,best_val_loss
818,86.0,179.008084106,winered,mixture,3,0.5,14.9547195435,best_val_loss
819,71.0,3526.2703125,winered,mixture,4,0.5,16.7100353241,best_val_loss
820,14.0,17780.1199219,winered,mixture,8,0.5,13.1940145493,best_val_loss
821,4.0,835004.416699,winered,mixture,20,0.5,11.7828397751,best_val_loss
822,611.0,4707.74255524,winered,mixture,1,1.0,2.08295845985,best_val_loss
823,196.0,79273.5811554,winered,mixture,2,1.0,7.74641418457,best_val_loss
824,360.0,2743286.30322,winered,mixture,3,1.0,6.14102697372,best_val_loss
825,234.0,1714.52120361,winered,mixture,4,1.0,8.38949489594,best_val_loss
826,5.0,965885.270288,winered,mixture,8,1.0,15.8364429474,best_val_loss
827,35.0,7022194.04238,winered,mixture,20,1.0,12.6878461838,best_val_loss
828,1096.0,5.1730846405,winered,baseline,1,0.25,0.811894536018,best_val_loss
829,666.0,3.1751001358,winered,baseline,2,0.25,0.957608938217,best_val_loss
830,612.0,2.78915472031,winered,baseline,3,0.25,0.893480360508,best_val_loss
831,578.0,3.20974655151,winered,baseline,4,0.25,1.03810739517,best_val_loss
832,495.0,1928795.41164,winered,baseline,8,0.25,5.96747112274,best_val_loss
833,291.0,592060.189752,winered,baseline,20,0.25,9.14313316345,best_val_loss
834,1089.0,454.034936428,winered,baseline,1,0.5,0.82420450449,best_val_loss
835,847.0,19483.3212194,winered,baseline,2,0.5,1.10258615017,best_val_loss
836,153.0,311.454431152,winered,baseline,3,0.5,10.2336215973,best_val_loss
837,0.0,inf,winered,baseline,4,0.5,inf,best_val_loss
838,965.0,108.687608147,winered,baseline,8,0.5,0.958531498909,best_val_loss
839,827.0,21628.3252653,winered,baseline,20,0.5,1.04448699951,best_val_loss
840,616.0,2614.50614967,winered,baseline,1,1.0,0.935517787933,best_val_loss
841,961.0,6.13106842041,winered,baseline,2,1.0,0.858957409859,best_val_loss
842,743.0,31045.1713938,winered,baseline,3,1.0,0.87816542387,best_val_loss
843,675.0,11.1128901482,winered,baseline,4,1.0,0.829514324665,best_val_loss
844,859.0,1184.49992599,winered,baseline,8,1.0,0.837084054947,best_val_loss
845,676.0,116619.570401,winered,baseline,20,1.0,1.11424171925,best_val_loss
846,105.0,142.866177368,winered,planarflowdet,1,0.25,16.5535697937,best_val_loss
847,813.0,2034.65567017,winered,planarflowdet,2,0.25,4.3983206749,best_val_loss
848,574.0,2408.66175537,winered,planarflowdet,3,0.25,7.95728349686,best_val_loss
849,429.0,41936.0987305,winered,planarflowdet,4,0.25,27.4880924225,best_val_loss
850,410.0,5179840.56953,winered,planarflowdet,8,0.25,170.713012695,best_val_loss
851,76.0,2161846822.6,winered,planarflowdet,20,0.25,32273.0742188,best_val_loss
852,527.0,14006.0821907,winered,planarflowdet,1,0.5,3.55590963364,best_val_loss
853,659.0,65117.8733124,winered,planarflowdet,2,0.5,3.50522017479,best_val_loss
854,156.0,2663.32098389,winered,planarflowdet,3,0.5,56.553024292,best_val_loss
855,170.0,3531.82744141,winered,planarflowdet,4,0.5,69.7963180542,best_val_loss
856,342.0,16604.6769531,winered,planarflowdet,8,0.5,35.4636154175,best_val_loss
857,1091.0,16711.5379486,winered,planarflowdet,20,0.5,16.9683094025,best_val_loss
858,831.0,52.3563489914,winered,planarflowdet,1,1.0,0.922520279884,best_val_loss
859,980.0,50.2902130127,winered,planarflowdet,2,1.0,1.24831330776,best_val_loss
860,959.0,1772.195158,winered,planarflowdet,3,1.0,1.63127636909,best_val_loss
861,128.0,5144.07382812,winered,planarflowdet,4,1.0,36.2528190613,best_val_loss
862,971.0,360.700440216,winered,planarflowdet,8,1.0,3.452647686,best_val_loss
863,901.0,7571.02011147,winered,planarflowdet,20,1.0,8.32491779327,best_val_loss
864,80.0,2.7773311615,winered,baselinedetplus,1,0.25,3.02345585823,best_val_loss
865,225.0,15.5676422119,winered,baselinedetplus,2,0.25,2.9716053009,best_val_loss
866,181.0,5.83998985291,winered,baselinedetplus,3,0.25,3.99815011024,best_val_loss
867,139.0,6.10640411377,winered,baselinedetplus,4,0.25,4.84341144562,best_val_loss
868,316.0,23.1022903442,winered,baselinedetplus,8,0.25,7.61296844482,best_val_loss
869,832.0,17.1091903687,winered,baselinedetplus,20,0.25,10.9115314484,best_val_loss
870,155.0,3.36563415527,winered,baselinedetplus,1,0.5,2.74665856361,best_val_loss
871,115.0,3.32595024109,winered,baselinedetplus,2,0.5,2.92353224754,best_val_loss
872,145.0,3.39198303223,winered,baselinedetplus,3,0.5,3.62141013145,best_val_loss
873,119.0,3.4614364624,winered,baselinedetplus,4,0.5,4.02930831909,best_val_loss
874,172.0,6.08351211548,winered,baselinedetplus,8,0.5,4.3294172287,best_val_loss
875,196.0,13.4168151855,winered,baselinedetplus,20,0.5,8.98886966705,best_val_loss
876,142.0,2.16864948273,winered,baselinedetplus,1,1.0,1.61917555332,best_val_loss
877,204.0,2.31615619659,winered,baselinedetplus,2,1.0,1.98025155067,best_val_loss
878,125.0,3.02368164062,winered,baselinedetplus,3,1.0,2.50834751129,best_val_loss
879,92.0,3.13800945282,winered,baselinedetplus,4,1.0,3.00700235367,best_val_loss
880,178.0,4.81442947388,winered,baselinedetplus,8,1.0,3.92562508583,best_val_loss
881,375.0,4.71359672546,winered,baselinedetplus,20,1.0,5.86972999573,best_val_loss
882,628.0,1.70857553482,winered,radialflowdet,1,0.25,0.85737746954,best_val_loss
883,634.0,2.30612945557,winered,radialflowdet,2,0.25,0.666013598442,best_val_loss
884,697.0,2.70071792603,winered,radialflowdet,3,0.25,0.837167739868,best_val_loss
885,205.0,91834.9008301,winered,radialflowdet,4,0.25,5.3410987854,best_val_loss
886,180.0,4328592.78788,winered,radialflowdet,8,0.25,4.85341739655,best_val_loss
887,0.0,inf,winered,radialflowdet,20,0.25,inf,best_val_loss
888,660.0,9574.65456581,winered,radialflowdet,1,0.5,0.935915648937,best_val_loss
889,375.0,218201.521061,winered,radialflowdet,2,0.5,1.25281250477,best_val_loss
890,509.0,8.73224630356,winered,radialflowdet,3,0.5,0.750810921192,best_val_loss
891,824.0,109.505071354,winered,radialflowdet,4,0.5,0.715539813042,best_val_loss
892,171.0,8814.9118145,winered,radialflowdet,8,0.5,1.4510948658,best_val_loss
893,0.0,inf,winered,radialflowdet,20,0.5,inf,best_val_loss
894,1074.0,1.77876844406,winered,radialflowdet,1,1.0,0.662081182003,best_val_loss
895,672.0,1190.98842831,winered,radialflowdet,2,1.0,0.679899871349,best_val_loss
896,850.0,18930.626041,winered,radialflowdet,3,1.0,0.623405456543,best_val_loss
897,543.0,174.649896145,winered,radialflowdet,4,1.0,0.635068893433,best_val_loss
898,364.0,118630.630187,winered,radialflowdet,8,1.0,0.680952787399,best_val_loss
899,0.0,inf,winered,radialflowdet,20,1.0,inf,best_val_loss
900,659.0,2.55454549789,winered,baselineplus,1,0.25,0.898141205311,best_val_loss
901,717.0,8.48571910858,winered,baselineplus,2,0.25,1.13686966896,best_val_loss
902,547.0,553.529914284,winered,baselineplus,3,0.25,1.14832866192,best_val_loss
903,652.0,4.76564722061,winered,baselineplus,4,0.25,0.867603242397,best_val_loss
904,2048.0,163361.889796,winered,baselineplus,8,0.25,1.11624276638,best_val_loss
905,2204.0,8136.55402126,winered,baselineplus,20,0.25,0.927863001823,best_val_loss
906,1023.0,3361.05190735,winered,baselineplus,1,0.5,0.951907098293,best_val_loss
907,1237.0,7054.74448719,winered,baselineplus,2,0.5,0.945527434349,best_val_loss
908,20.0,1297.84445801,winered,baselineplus,3,0.5,35.698097229,best_val_loss
909,1764.0,2.45157842636,winered,baselineplus,4,0.5,0.860993742943,best_val_loss
910,1361.0,141.087483597,winered,baselineplus,8,0.5,1.04227435589,best_val_loss
911,1781.0,267.635508251,winered,baselineplus,20,0.5,0.891222119331,best_val_loss
912,956.0,384.079258251,winered,baselineplus,1,1.0,0.811767816544,best_val_loss
913,1068.0,63.8815851212,winered,baselineplus,2,1.0,0.847918272018,best_val_loss
914,971.0,18989.2952139,winered,baselineplus,3,1.0,0.843680560589,best_val_loss
915,1011.0,12.698935318,winered,baselineplus,4,1.0,1.06550574303,best_val_loss
916,1240.0,63.4811156273,winered,baselineplus,8,1.0,0.858502745628,best_val_loss
917,1401.0,158.52745285,winered,baselineplus,20,1.0,0.811163187027,best_val_loss
918,562.0,256.083671761,winered,planarflow,1,0.25,1.6769143343,best_val_loss
919,408.0,181796.484741,winered,planarflow,2,0.25,3.64186453819,best_val_loss
920,654.0,117008.426364,winered,planarflow,3,0.25,12.92304039,best_val_loss
921,675.0,63436.6666992,winered,planarflow,4,0.25,13.0202217102,best_val_loss
922,653.0,4073754.05523,winered,planarflow,8,0.25,12.9547662735,best_val_loss
923,0.0,inf,winered,planarflow,20,0.25,inf,best_val_loss
924,9.0,225984.464062,winered,planarflow,1,0.5,84.8013458252,best_val_loss
925,452.0,431666.452814,winered,planarflow,2,0.5,13.7092695236,best_val_loss
926,222.0,918.166625977,winered,planarflow,3,0.5,26.8202571869,best_val_loss
927,567.0,1196.21076508,winered,planarflow,4,0.5,10.3894357681,best_val_loss
928,15.0,5935957.125,winered,planarflow,8,0.5,7648.49023438,best_val_loss
929,0.0,inf,winered,planarflow,20,0.5,inf,best_val_loss
930,971.0,560.705424881,winered,planarflow,1,1.0,0.993549108505,best_val_loss
931,828.0,5781.87039165,winered,planarflow,2,1.0,1.70722866058,best_val_loss
932,650.0,960291.510696,winered,planarflow,3,1.0,5.76865768433,best_val_loss
933,551.0,1630.35452118,winered,planarflow,4,1.0,9.05828285217,best_val_loss
934,294.0,804157.283588,winered,planarflow,8,1.0,17.2279033661,best_val_loss
935,0.0,inf,winered,planarflow,20,1.0,inf,best_val_loss
936,172.0,2.04874973297,winered,baselinedet,1,0.25,1.45519590378,best_val_loss
937,187.0,1.96236591339,winered,baselinedet,2,0.25,1.42649328709,best_val_loss
938,128.0,1.9148765564,winered,baselinedet,3,0.25,1.36005747318,best_val_loss
939,171.0,1.85386505127,winered,baselinedet,4,0.25,1.27583968639,best_val_loss
940,223.0,2.34456233978,winered,baselinedet,8,0.25,1.59822547436,best_val_loss
941,267.0,2.32159671783,winered,baselinedet,20,0.25,1.87406933308,best_val_loss
942,227.0,1.97754650116,winered,baselinedet,1,0.5,1.16727364063,best_val_loss
943,254.0,2.08912982941,winered,baselinedet,2,0.5,1.62098681927,best_val_loss
944,301.0,1.94089374542,winered,baselinedet,3,0.5,1.16535305977,best_val_loss
945,274.0,1.96282329559,winered,baselinedet,4,0.5,1.30208849907,best_val_loss
946,143.0,2.46434688568,winered,baselinedet,8,0.5,1.78238832951,best_val_loss
947,186.0,2.10174255371,winered,baselinedet,20,0.5,1.48343455791,best_val_loss
948,554.0,1.40508499146,winered,baselinedet,1,1.0,0.744779467583,best_val_loss
949,116.0,1.60211143494,winered,baselinedet,2,1.0,1.03013908863,best_val_loss
950,505.0,1.62752170563,winered,baselinedet,3,1.0,0.868412554264,best_val_loss
951,159.0,1.73785800934,winered,baselinedet,4,1.0,1.15461337566,best_val_loss
952,173.0,1.70829582214,winered,baselinedet,8,1.0,1.03151547909,best_val_loss
953,350.0,1.57747240067,winered,baselinedet,20,1.0,0.874248683453,best_val_loss
954,612.0,2.19098927325,winered,radialflow,1,0.25,0.695593893528,best_val_loss
955,161.0,1533.37346916,winered,radialflow,2,0.25,0.824372828007,best_val_loss
956,762.0,31.1443937924,winered,radialflow,3,0.25,0.867604672909,best_val_loss
957,817.0,6.45804005754,winered,radialflow,4,0.25,0.918683111668,best_val_loss
958,840.0,6.16945491984,winered,radialflow,8,0.25,0.85173869133,best_val_loss
959,0.0,inf,winered,radialflow,20,0.25,inf,best_val_loss
960,655.0,541.474969422,winered,radialflow,1,0.5,0.885816931725,best_val_loss
961,711.0,inf,winered,radialflow,2,0.5,0.900207877159,best_val_loss
962,444.0,3.26282647823,winered,radialflow,3,0.5,0.807709157467,best_val_loss
963,497.0,1.98935993842,winered,radialflow,4,0.5,0.833666443825,best_val_loss
964,459.0,1.85726056886,winered,radialflow,8,0.5,0.806809008121,best_val_loss
965,0.0,inf,winered,radialflow,20,0.5,inf,best_val_loss
966,430.0,419.093364007,winered,radialflow,1,1.0,0.809672772884,best_val_loss
967,609.0,33.4751758157,winered,radialflow,2,1.0,0.919777333736,best_val_loss
968,381.0,1253.33694883,winered,radialflow,3,1.0,0.850171327591,best_val_loss
969,306.0,2.97119782372,winered,radialflow,4,1.0,0.724791228771,best_val_loss
970,485.0,2.8699195408,winered,radialflow,8,1.0,0.824046850204,best_val_loss
971,0.0,inf,winered,radialflow,20,1.0,inf,best_val_loss
972,548.0,2.97868027226,yacht,mixture,1,0.25,16.6173152924,best_val_loss
973,19.0,20.8556449644,yacht,mixture,2,0.25,24.9124546051,best_val_loss
974,203.0,2468.67652955,yacht,mixture,3,0.25,23.1724472046,best_val_loss
975,370.0,191.456660855,yacht,mixture,4,0.25,22.0117092133,best_val_loss
976,52.0,64.9231769193,yacht,mixture,8,0.25,19.3775177002,best_val_loss
977,125.0,18.0212924096,yacht,mixture,20,0.25,71.5345840454,best_val_loss
978,491.0,3.08469403175,yacht,mixture,1,0.5,23.6522064209,best_val_loss
979,504.0,2.62251054087,yacht,mixture,2,0.5,22.331609726,best_val_loss
980,303.0,8.48143251481,yacht,mixture,3,0.5,24.2715797424,best_val_loss
981,232.0,15.0280904462,yacht,mixture,4,0.5,62.5330352783,best_val_loss
982,187.0,52.7488811862,yacht,mixture,8,0.5,98.4579620361,best_val_loss
983,38.0,858.927474483,yacht,mixture,20,0.5,164.446838379,best_val_loss
984,308.0,2.54020444808,yacht,mixture,1,1.0,19.2673416138,best_val_loss
985,598.0,2.08682537079,yacht,mixture,2,1.0,19.6863269806,best_val_loss
986,391.0,24.2373279448,yacht,mixture,3,1.0,14.3997459412,best_val_loss
987,330.0,8.10425173852,yacht,mixture,4,1.0,19.6251049042,best_val_loss
988,59.0,8.03856019051,yacht,mixture,8,1.0,32.2249526978,best_val_loss
989,148.0,113.650746499,yacht,mixture,20,1.0,148.658721924,best_val_loss
990,391.0,4.01500234296,yacht,baseline,1,0.25,21.8324871063,best_val_loss
991,370.0,2.32641060122,yacht,baseline,2,0.25,23.1511116028,best_val_loss
992,291.0,4.15569920694,yacht,baseline,3,0.25,15.682557106,best_val_loss
993,563.0,2.70993878764,yacht,baseline,4,0.25,21.7752380371,best_val_loss
