,best_epoch,best_test_loss,datasetname,model,n_normflows,percent,test_error_rate,test_measures
670,410.0,5179840.56953,winered,planarflowdet,8,0.25,170.713012695,best_val_loss
671,76.0,2161846822.6,winered,planarflowdet,20,0.25,32273.0742188,best_val_loss
672,527.0,14006.0821907,winered,planarflowdet,1,0.5,3.55590963364,best_val_loss
673,659.0,65117.8733124,winered,planarflowdet,2,0.5,3.50522017479,best_val_loss
674,156.0,2663.32098389,winered,planarflowdet,3,0.5,56.553024292,best_val_loss
675,170.0,3531.82744141,winered,planarflowdet,4,0.5,69.7963180542,best_val_loss
676,342.0,16604.6769531,winered,planarflowdet,8,0.5,35.4636154175,best_val_loss
677,1091.0,16711.5379486,winered,planarflowdet,20,0.5,16.9683094025,best_val_loss
678,831.0,52.3563489914,winered,planarflowdet,1,1.0,0.922520279884,best_val_loss
679,980.0,50.2902130127,winered,planarflowdet,2,1.0,1.24831330776,best_val_loss
680,959.0,1772.195158,winered,planarflowdet,3,1.0,1.63127636909,best_val_loss
681,128.0,5144.07382812,winered,planarflowdet,4,1.0,36.2528190613,best_val_loss
682,971.0,360.700440216,winered,planarflowdet,8,1.0,3.452647686,best_val_loss
683,901.0,7571.02011147,winered,planarflowdet,20,1.0,8.32491779327,best_val_loss
684,628.0,1.70857553482,winered,radialflowdet,1,0.25,0.85737746954,best_val_loss
685,634.0,2.30612945557,winered,radialflowdet,2,0.25,0.666013598442,best_val_loss
686,697.0,2.70071792603,winered,radialflowdet,3,0.25,0.837167739868,best_val_loss
687,205.0,91834.9008301,winered,radialflowdet,4,0.25,5.3410987854,best_val_loss
688,180.0,4328592.78788,winered,radialflowdet,8,0.25,4.85341739655,best_val_loss
689,0.0,inf,winered,radialflowdet,20,0.25,inf,best_val_loss
690,660.0,9574.65456581,winered,radialflowdet,1,0.5,0.935915648937,best_val_loss
691,375.0,218201.521061,winered,radialflowdet,2,0.5,1.25281250477,best_val_loss
692,509.0,8.73224630356,winered,radialflowdet,3,0.5,0.750810921192,best_val_loss
693,824.0,109.505071354,winered,radialflowdet,4,0.5,0.715539813042,best_val_loss
694,171.0,8814.9118145,winered,radialflowdet,8,0.5,1.4510948658,best_val_loss
695,0.0,inf,winered,radialflowdet,20,0.5,inf,best_val_loss
696,1074.0,1.77876844406,winered,radialflowdet,1,1.0,0.662081182003,best_val_loss
697,672.0,1190.98842831,winered,radialflowdet,2,1.0,0.679899871349,best_val_loss
698,850.0,18930.626041,winered,radialflowdet,3,1.0,0.623405456543,best_val_loss
699,543.0,174.649896145,winered,radialflowdet,4,1.0,0.635068893433,best_val_loss
700,364.0,118630.630187,winered,radialflowdet,8,1.0,0.680952787399,best_val_loss
701,0.0,inf,winered,radialflowdet,20,1.0,inf,best_val_loss
702,562.0,256.083671761,winered,planarflow,1,0.25,1.6769143343,best_val_loss
703,408.0,181796.484741,winered,planarflow,2,0.25,3.64186453819,best_val_loss
704,654.0,117008.426364,winered,planarflow,3,0.25,12.92304039,best_val_loss
705,675.0,63436.6666992,winered,planarflow,4,0.25,13.0202217102,best_val_loss
706,653.0,4073754.05523,winered,planarflow,8,0.25,12.9547662735,best_val_loss
707,0.0,inf,winered,planarflow,20,0.25,inf,best_val_loss
708,9.0,225984.464062,winered,planarflow,1,0.5,84.8013458252,best_val_loss
709,452.0,431666.452814,winered,planarflow,2,0.5,13.7092695236,best_val_loss
710,222.0,918.166625977,winered,planarflow,3,0.5,26.8202571869,best_val_loss
711,567.0,1196.21076508,winered,planarflow,4,0.5,10.3894357681,best_val_loss
712,15.0,5935957.125,winered,planarflow,8,0.5,7648.49023438,best_val_loss
713,0.0,inf,winered,planarflow,20,0.5,inf,best_val_loss
714,971.0,560.705424881,winered,planarflow,1,1.0,0.993549108505,best_val_loss
715,828.0,5781.87039165,winered,planarflow,2,1.0,1.70722866058,best_val_loss
716,650.0,960291.510696,winered,planarflow,3,1.0,5.76865768433,best_val_loss
717,551.0,1630.35452118,winered,planarflow,4,1.0,9.05828285217,best_val_loss
718,294.0,804157.283588,winered,planarflow,8,1.0,17.2279033661,best_val_loss
719,0.0,inf,winered,planarflow,20,1.0,inf,best_val_loss
720,172.0,2.04874973297,winered,baselinedet,1,0.25,1.45519590378,best_val_loss
721,187.0,1.96236591339,winered,baselinedet,2,0.25,1.42649328709,best_val_loss
722,128.0,1.9148765564,winered,baselinedet,3,0.25,1.36005747318,best_val_loss
723,171.0,1.85386505127,winered,baselinedet,4,0.25,1.27583968639,best_val_loss
724,223.0,2.34456233978,winered,baselinedet,8,0.25,1.59822547436,best_val_loss
725,267.0,2.32159671783,winered,baselinedet,20,0.25,1.87406933308,best_val_loss
726,227.0,1.97754650116,winered,baselinedet,1,0.5,1.16727364063,best_val_loss
727,254.0,2.08912982941,winered,baselinedet,2,0.5,1.62098681927,best_val_loss
728,301.0,1.94089374542,winered,baselinedet,3,0.5,1.16535305977,best_val_loss
729,274.0,1.96282329559,winered,baselinedet,4,0.5,1.30208849907,best_val_loss
730,143.0,2.46434688568,winered,baselinedet,8,0.5,1.78238832951,best_val_loss
731,186.0,2.10174255371,winered,baselinedet,20,0.5,1.48343455791,best_val_loss
732,554.0,1.40508499146,winered,baselinedet,1,1.0,0.744779467583,best_val_loss
733,116.0,1.60211143494,winered,baselinedet,2,1.0,1.03013908863,best_val_loss
734,505.0,1.62752170563,winered,baselinedet,3,1.0,0.868412554264,best_val_loss
735,159.0,1.73785800934,winered,baselinedet,4,1.0,1.15461337566,best_val_loss
736,173.0,1.70829582214,winered,baselinedet,8,1.0,1.03151547909,best_val_loss
737,350.0,1.57747240067,winered,baselinedet,20,1.0,0.874248683453,best_val_loss
738,612.0,2.19098927325,winered,radialflow,1,0.25,0.695593893528,best_val_loss
739,161.0,1533.37346916,winered,radialflow,2,0.25,0.824372828007,best_val_loss
740,762.0,31.1443937924,winered,radialflow,3,0.25,0.867604672909,best_val_loss
741,817.0,6.45804005754,winered,radialflow,4,0.25,0.918683111668,best_val_loss
742,840.0,6.16945491984,winered,radialflow,8,0.25,0.85173869133,best_val_loss
743,0.0,inf,winered,radialflow,20,0.25,inf,best_val_loss
744,655.0,541.474969422,winered,radialflow,1,0.5,0.885816931725,best_val_loss
745,711.0,inf,winered,radialflow,2,0.5,0.900207877159,best_val_loss
746,444.0,3.26282647823,winered,radialflow,3,0.5,0.807709157467,best_val_loss
747,497.0,1.98935993842,winered,radialflow,4,0.5,0.833666443825,best_val_loss
748,459.0,1.85726056886,winered,radialflow,8,0.5,0.806809008121,best_val_loss
749,0.0,inf,winered,radialflow,20,0.5,inf,best_val_loss
750,430.0,419.093364007,winered,radialflow,1,1.0,0.809672772884,best_val_loss
751,609.0,33.4751758157,winered,radialflow,2,1.0,0.919777333736,best_val_loss
752,381.0,1253.33694883,winered,radialflow,3,1.0,0.850171327591,best_val_loss
753,306.0,2.97119782372,winered,radialflow,4,1.0,0.724791228771,best_val_loss
754,485.0,2.8699195408,winered,radialflow,8,1.0,0.824046850204,best_val_loss
755,0.0,inf,winered,radialflow,20,1.0,inf,best_val_loss
756,548.0,2.97868027226,yacht,mixture,1,0.25,16.6173152924,best_val_loss
757,19.0,20.8556449644,yacht,mixture,2,0.25,24.9124546051,best_val_loss
758,203.0,2468.67652955,yacht,mixture,3,0.25,23.1724472046,best_val_loss
759,370.0,191.456660855,yacht,mixture,4,0.25,22.0117092133,best_val_loss
760,52.0,64.9231769193,yacht,mixture,8,0.25,19.3775177002,best_val_loss
761,125.0,18.0212924096,yacht,mixture,20,0.25,71.5345840454,best_val_loss
762,491.0,3.08469403175,yacht,mixture,1,0.5,23.6522064209,best_val_loss
763,504.0,2.62251054087,yacht,mixture,2,0.5,22.331609726,best_val_loss
764,303.0,8.48143251481,yacht,mixture,3,0.5,24.2715797424,best_val_loss
765,232.0,15.0280904462,yacht,mixture,4,0.5,62.5330352783,best_val_loss
766,187.0,52.7488811862,yacht,mixture,8,0.5,98.4579620361,best_val_loss
767,38.0,858.927474483,yacht,mixture,20,0.5,164.446838379,best_val_loss
768,308.0,2.54020444808,yacht,mixture,1,1.0,19.2673416138,best_val_loss
769,598.0,2.08682537079,yacht,mixture,2,1.0,19.6863269806,best_val_loss
770,391.0,24.2373279448,yacht,mixture,3,1.0,14.3997459412,best_val_loss
771,330.0,8.10425173852,yacht,mixture,4,1.0,19.6251049042,best_val_loss
772,59.0,8.03856019051,yacht,mixture,8,1.0,32.2249526978,best_val_loss
773,148.0,113.650746499,yacht,mixture,20,1.0,148.658721924,best_val_loss
774,391.0,4.01500234296,yacht,baseline,1,0.25,21.8324871063,best_val_loss
775,370.0,2.32641060122,yacht,baseline,2,0.25,23.1511116028,best_val_loss
776,291.0,4.15569920694,yacht,baseline,3,0.25,15.682557106,best_val_loss
777,563.0,2.70993878764,yacht,baseline,4,0.25,21.7752380371,best_val_loss
778,363.0,3.22548195624,yacht,baseline,8,0.25,20.4427986145,best_val_loss
779,57.0,3.37254973381,yacht,baseline,20,0.25,26.9683551788,best_val_loss
780,752.0,1.97068946592,yacht,baseline,1,0.5,17.3147296906,best_val_loss
781,1050.0,2.59428750315,yacht,baseline,2,0.5,18.141954422,best_val_loss
782,280.0,3.34771863876,yacht,baseline,3,0.5,17.2121753693,best_val_loss
783,854.0,2.61065083165,yacht,baseline,4,0.5,25.6763839722,best_val_loss
784,311.0,4.48937717561,yacht,baseline,8,0.5,19.5658397675,best_val_loss
785,556.0,2.72949034168,yacht,baseline,20,0.5,17.0956039429,best_val_loss
786,317.0,2.96777971329,yacht,baseline,1,1.0,18.0963134766,best_val_loss
787,403.0,2.77636866416,yacht,baseline,2,1.0,21.5542869568,best_val_loss
788,355.0,2.83980105,yacht,baseline,3,1.0,19.3453826904,best_val_loss
789,793.0,4.79016064059,yacht,baseline,4,1.0,15.1344356537,best_val_loss
790,321.0,2.87768640826,yacht,baseline,8,1.0,19.8995418549,best_val_loss
791,118.0,4.19500609367,yacht,baseline,20,1.0,27.916557312,best_val_loss
792,442.0,4.4810515373,yacht,planarflowdet,1,0.25,22.3509502411,best_val_loss
793,209.0,5.67607485863,yacht,planarflowdet,2,0.25,56.4572029114,best_val_loss
794,52.0,25.4010590584,yacht,planarflowdet,3,0.25,105.777763367,best_val_loss
795,302.0,4.15222881686,yacht,planarflowdet,4,0.25,41.6473007202,best_val_loss
796,1182.0,198.142806515,yacht,planarflowdet,8,0.25,305.396087646,best_val_loss
797,1187.0,1507.32721538,yacht,planarflowdet,20,0.25,2151.25512695,best_val_loss
798,682.0,2.22974937193,yacht,planarflowdet,1,0.5,15.2663078308,best_val_loss
799,301.0,11.7437104256,yacht,planarflowdet,2,0.5,88.0765762329,best_val_loss
800,829.0,3.37564025387,yacht,planarflowdet,3,0.5,27.5666942596,best_val_loss
801,407.0,32.4192972491,yacht,planarflowdet,4,0.5,40.6967430115,best_val_loss
802,311.0,6.66201240786,yacht,planarflowdet,8,0.5,104.727607727,best_val_loss
803,726.0,560.521098475,yacht,planarflowdet,20,0.5,424.715698242,best_val_loss
804,549.0,2.62871613041,yacht,planarflowdet,1,1.0,13.0806388855,best_val_loss
805,270.0,3.21416498,yacht,planarflowdet,2,1.0,20.762966156,best_val_loss
806,402.0,1.99883737872,yacht,planarflowdet,3,1.0,3.89559292793,best_val_loss
807,380.0,5.41883677821,yacht,planarflowdet,4,1.0,67.1613235474,best_val_loss
808,422.0,6.21168714954,yacht,planarflowdet,8,1.0,34.0987129211,best_val_loss
809,316.0,11.866131198,yacht,planarflowdet,20,1.0,34.3971176147,best_val_loss
810,394.0,3.71881251181,yacht,radialflowdet,1,0.25,15.9931402206,best_val_loss
811,360.0,2.54190568001,yacht,radialflowdet,2,0.25,10.9725780487,best_val_loss
812,387.0,1.37963479565,yacht,radialflowdet,3,0.25,6.9852809906,best_val_loss
813,445.0,1.79618552423,yacht,radialflowdet,4,0.25,9.27041816711,best_val_loss
814,380.0,5.02693090131,yacht,radialflowdet,8,0.25,8.5933265686,best_val_loss
815,0.0,inf,yacht,radialflowdet,20,0.25,inf,best_val_loss
816,429.0,0.0298873532203,yacht,radialflowdet,1,0.5,2.32383179665,best_val_loss
817,107.0,2.06677393759,yacht,radialflowdet,2,0.5,7.53800964355,best_val_loss
818,219.0,3.37134133616,yacht,radialflowdet,3,0.5,12.2184906006,best_val_loss
819,565.0,-0.550852068009,yacht,radialflowdet,4,0.5,1.78829312325,best_val_loss
820,1021.0,0.317698048007,yacht,radialflowdet,8,0.5,2.08388066292,best_val_loss
821,0.0,inf,yacht,radialflowdet,20,0.5,inf,best_val_loss
822,363.0,-0.343590028824,yacht,radialflowdet,1,1.0,1.18725550175,best_val_loss
823,217.0,1.0465958503,yacht,radialflowdet,2,1.0,1.73609936237,best_val_loss
824,454.0,-0.483129439815,yacht,radialflowdet,3,1.0,1.25812137127,best_val_loss
825,256.0,0.669301309893,yacht,radialflowdet,4,1.0,1.39175665379,best_val_loss
826,370.0,0.399730590082,yacht,radialflowdet,8,1.0,1.78931212425,best_val_loss
827,0.0,inf,yacht,radialflowdet,20,1.0,inf,best_val_loss
828,45.0,64.5505065918,yacht,planarflow,1,0.25,20.9173316956,best_val_loss
829,842.0,27.0529123122,yacht,planarflow,2,0.25,20.6095867157,best_val_loss
830,19.0,7057.62885112,yacht,planarflow,3,0.25,24.4472312927,best_val_loss
831,82.0,5923.76586557,yacht,planarflow,4,0.25,25.066324234,best_val_loss
832,438.0,11484.997283,yacht,planarflow,8,0.25,187.39630127,best_val_loss
833,0.0,inf,yacht,planarflow,20,0.25,inf,best_val_loss
834,670.0,3.14138584752,yacht,planarflow,1,0.5,22.1579170227,best_val_loss
835,534.0,5.90576344152,yacht,planarflow,2,0.5,16.9297180176,best_val_loss
836,578.0,5.16461747692,yacht,planarflow,3,0.5,15.343214035,best_val_loss
837,603.0,5.21484608804,yacht,planarflow,4,0.5,21.4507198334,best_val_loss
838,915.0,8.24788739604,yacht,planarflow,8,0.5,15.2852287292,best_val_loss
839,0.0,inf,yacht,planarflow,20,0.5,inf,best_val_loss
840,451.0,3.24852863435,yacht,planarflow,1,1.0,17.9151630402,best_val_loss
841,272.0,6.50571675454,yacht,planarflow,2,1.0,27.3104896545,best_val_loss
842,543.0,5.85264384362,yacht,planarflow,3,1.0,9.47739028931,best_val_loss
843,235.0,13.3355456937,yacht,planarflow,4,1.0,12.8648366928,best_val_loss
844,594.0,5.54916800222,yacht,planarflow,8,1.0,38.549533844,best_val_loss
845,0.0,inf,yacht,planarflow,20,1.0,inf,best_val_loss
846,101.0,0.495754026598,yacht,baselinedet,1,0.25,6.43599653244,best_val_loss
847,604.0,1.10420276273,yacht,baselinedet,2,0.25,11.6176099777,best_val_loss
848,142.0,0.405281682168,yacht,baselinedet,3,0.25,4.8759431839,best_val_loss
849,54.0,0.275375827666,yacht,baselinedet,4,0.25,4.77140665054,best_val_loss
850,138.0,0.160174000648,yacht,baselinedet,8,0.25,3.84522652626,best_val_loss
851,63.0,0.505094097507,yacht,baselinedet,20,0.25,6.20225477219,best_val_loss
852,304.0,-0.535925403718,yacht,baselinedet,1,0.5,2.21154332161,best_val_loss
853,146.0,1.36792792043,yacht,baselinedet,2,0.5,12.3233823776,best_val_loss
854,118.0,1.38789047733,yacht,baselinedet,3,0.5,10.362490654,best_val_loss
855,518.0,1.10022772512,yacht,baselinedet,4,0.5,7.48881101608,best_val_loss
856,490.0,1.95944078507,yacht,baselinedet,8,0.5,11.3553419113,best_val_loss
857,266.0,0.808592765562,yacht,baselinedet,20,0.5,5.56658935547,best_val_loss
858,292.0,-0.863266360375,yacht,baselinedet,1,1.0,1.74427127838,best_val_loss
859,114.0,0.295883394057,yacht,baselinedet,2,1.0,2.71103477478,best_val_loss
860,334.0,-0.861106811031,yacht,baselinedet,3,1.0,1.61821746826,best_val_loss
861,322.0,-1.19097518921,yacht,baselinedet,4,1.0,1.24740087986,best_val_loss
862,494.0,0.105579483894,yacht,baselinedet,8,1.0,3.02276182175,best_val_loss
863,257.0,0.631555926415,yacht,baselinedet,20,1.0,3.85803604126,best_val_loss
864,184.0,1142.31237848,yacht,radialflow,1,0.25,143.04296875,best_val_loss
865,34.0,272.634200096,yacht,radialflow,2,0.25,41.9316253662,best_val_loss
866,37.0,4579.67769257,yacht,radialflow,3,0.25,28.9429740906,best_val_loss
867,91.0,17.3062994207,yacht,radialflow,4,0.25,16.7947635651,best_val_loss
868,1123.0,5.25611086904,yacht,radialflow,8,0.25,19.4741611481,best_val_loss
869,0.0,inf,yacht,radialflow,20,0.25,inf,best_val_loss
870,122.0,47.1491254011,yacht,radialflow,1,0.5,54.4087524414,best_val_loss
871,51.0,37.7959487789,yacht,radialflow,2,0.5,114.035430908,best_val_loss
872,9.0,96.1541074671,yacht,radialflow,3,0.5,20.021402359,best_val_loss
873,187.0,10.4954329171,yacht,radialflow,4,0.5,19.0488204956,best_val_loss
874,425.0,3.16849187804,yacht,radialflow,8,0.5,21.0006065369,best_val_loss
875,0.0,inf,yacht,radialflow,20,0.5,inf,best_val_loss
876,26.0,88.0934713161,yacht,radialflow,1,1.0,52.5165138245,best_val_loss
877,77.0,143.178690585,yacht,radialflow,2,1.0,33.9553031921,best_val_loss
878,94.0,211.768260439,yacht,radialflow,3,1.0,30.7714996338,best_val_loss
879,2.0,37.6725420236,yacht,radialflow,4,1.0,28.6627178192,best_val_loss
880,114.0,3.39905077779,yacht,radialflow,8,1.0,16.6585483551,best_val_loss
881,0.0,inf,yacht,radialflow,20,1.0,inf,best_val_loss
