,batch_size,best_epoch,best_test_loss,datasetname,minus_log_s1,model,n_normflows,opt_decay,opt_identifier,opt_momentum,opt_offset,opt_step_rate,percent,test_error_rate,test_measures
330,10.0,65.0,2.57234835934,energy,1.0,mixture,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,11.7716379166,best_val_loss
331,1.0,255.0,2.22473023155,energy,2.0,mixture,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,2.71883678436,best_val_loss
332,1.0,281.0,2.00593512399,energy,1.0,mixture,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,3.05402064323,best_val_loss
333,1.0,280.0,8499.69469303,energy,5.0,mixture,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,27.0845851898,best_val_loss
334,1.0,278.0,3.4113957789,energy,1.0,mixture,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,3.14496445656,best_val_loss
335,1.0,295.0,14.9260838496,energy,1.0,mixture,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,6.85435914993,best_val_loss
336,1.0,196.0,21.8840625317,energy,5.0,mixture,1,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,9.53198242188,best_val_loss
337,1.0,307.0,21.9992415193,energy,5.0,mixture,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,9.13197135925,best_val_loss
338,1.0,190.0,3.99513140592,energy,1.0,mixture,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,2.66111540794,best_val_loss
339,10.0,20.0,7973.55471168,energy,4.0,mixture,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,20.750957489,best_val_loss
340,1.0,315.0,5.01919506123,energy,2.0,mixture,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,2.79562616348,best_val_loss
341,1.0,244.0,9.2073024403,energy,1.0,mixture,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,3.35320782661,best_val_loss
342,10.0,328.0,2.19872908159,energy,1.0,baseline,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,5.87074232101,best_val_loss
343,1.0,361.0,2.45606449672,energy,4.0,baseline,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,9.12828922272,best_val_loss
344,1.0,317.0,5.40803121592,energy,5.0,baseline,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,9.42589187622,best_val_loss
345,10.0,130.0,2.4326504794,energy,1.0,baseline,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,12.2749357224,best_val_loss
346,1.0,346.0,2.73551009537,energy,1.0,baseline,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,3.37170267105,best_val_loss
347,1.0,358.0,1.52204917313,energy,2.0,baseline,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,2.95918369293,best_val_loss
348,1.0,250.0,2.96612499287,energy,4.0,baseline,1,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,9.30389308929,best_val_loss
349,1.0,161.0,2.98813376489,energy,2.0,baseline,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,2.74644088745,best_val_loss
350,1.0,159.0,2.34688309261,energy,1.0,baseline,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,2.91457128525,best_val_loss
351,1.0,252.0,6.06193314589,energy,5.0,baseline,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,9.5522146225,best_val_loss
352,1.0,193.0,2.36424192206,energy,1.0,baseline,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,2.61645889282,best_val_loss
353,1.0,180.0,2.60715405353,energy,1.0,baseline,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,2.90715169907,best_val_loss
354,1.0,179.0,8.29240912896,energy,5.0,baseline,1,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,9.26332855225,best_val_loss
355,1.0,249.0,7.76818401783,energy,5.0,baseline,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,9.49592590332,best_val_loss
356,1.0,161.0,2.99235508659,energy,1.0,baseline,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,2.72597360611,best_val_loss
357,10.0,20.0,101.008693844,energy,4.0,baseline,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.27711296082,best_val_loss
358,1.0,133.0,2.74674501667,energy,2.0,baseline,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,2.49515914917,best_val_loss
359,1.0,111.0,3.50732932153,energy,1.0,baseline,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,2.81439876556,best_val_loss
360,10.0,189.0,2.84130978275,energy,1.0,planarflowdet,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,11.0940589905,best_val_loss
361,1.0,399.0,2.39928337196,energy,4.0,planarflowdet,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,7.28035974503,best_val_loss
362,1.0,422.0,3.59423134544,energy,5.0,planarflowdet,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,9.09065914154,best_val_loss
363,1.0,309.0,13.2647776418,energy,4.0,planarflowdet,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,23.6073913574,best_val_loss
364,1.0,592.0,1.51546973687,energy,1.0,planarflowdet,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,3.85051631927,best_val_loss
365,10.0,222.0,511.414081524,energy,2.0,planarflowdet,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,147.009048462,best_val_loss
366,1.0,267.0,2.27127412078,energy,4.0,planarflowdet,1,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,3.019115448,best_val_loss
367,1.0,263.0,1.85489837845,energy,2.0,planarflowdet,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,2.88220214844,best_val_loss
368,1.0,338.0,1.22054758939,energy,1.0,planarflowdet,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,4.87930488586,best_val_loss
369,1.0,268.0,6.01410457066,energy,5.0,planarflowdet,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,6.06500482559,best_val_loss
370,10.0,276.0,11.3692881597,energy,2.0,planarflowdet,8,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,9.65240859985,best_val_loss
371,10.0,403.0,15.0186985561,energy,5.0,planarflowdet,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,7.69465017319,best_val_loss
372,1.0,193.0,7.25879044966,energy,5.0,planarflowdet,1,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,0.975821793079,best_val_loss
373,1.0,224.0,14.0065806005,energy,5.0,planarflowdet,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,7.31381988525,best_val_loss
374,10.0,76.0,10.5216629226,energy,2.0,planarflowdet,3,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.50960445404,best_val_loss
375,10.0,51.0,18.3453371122,energy,4.0,planarflowdet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,15.2436265945,best_val_loss
376,1.0,148.0,9.64186128393,energy,2.0,planarflowdet,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,19.4468898773,best_val_loss
377,1.0,152.0,19.210710798,energy,1.0,planarflowdet,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,130.058074951,best_val_loss
378,10.0,104.0,0.455880251798,energy,1.0,baselinedetplus,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,3.7450633049,best_val_loss
379,10.0,26.0,2.07009768796,energy,2.0,baselinedetplus,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,17.4379673004,best_val_loss
380,10.0,112.0,2.03584487717,energy,2.0,baselinedetplus,3,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,19.8163261414,best_val_loss
381,10.0,82.0,2.2950825877,energy,1.0,baselinedetplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,23.1191711426,best_val_loss
382,1.0,129.0,2.98675933442,energy,1.0,baselinedetplus,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,41.750453949,best_val_loss
383,10.0,70.0,3.23181647759,energy,2.0,baselinedetplus,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,52.6338272095,best_val_loss
384,10.0,321.0,0.307484886863,energy,1.0,baselinedetplus,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,2.72394728661,best_val_loss
385,10.0,57.0,0.661988444143,energy,5.0,baselinedetplus,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,4.37535858154,best_val_loss
386,10.0,137.0,1.42098404525,energy,6.0,baselinedetplus,3,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,10.5886011124,best_val_loss
387,10.0,122.0,0.819276041799,energy,7.0,baselinedetplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,4.80818414688,best_val_loss
388,10.0,289.0,1.2784120634,energy,2.0,baselinedetplus,8,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,5.52333164215,best_val_loss
389,10.0,64.0,2.4286635758,energy,5.0,baselinedetplus,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,26.9408130646,best_val_loss
390,10.0,35.0,0.399014658742,energy,4.0,baselinedetplus,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,3.2676627636,best_val_loss
391,10.0,31.0,0.523597073245,energy,5.0,baselinedetplus,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,4.47857284546,best_val_loss
392,10.0,191.0,0.583126910321,energy,2.0,baselinedetplus,3,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,2.4793176651,best_val_loss
393,10.0,46.0,1.23599451238,energy,4.0,baselinedetplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,6.96155405045,best_val_loss
394,10.0,100.0,1.03366069051,energy,5.0,baselinedetplus,8,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,6.63242435455,best_val_loss
395,10.0,110.0,1.78757248916,energy,5.0,baselinedetplus,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,13.9186782837,best_val_loss
396,10.0,151.0,1.7845571939,energy,1.0,radialflowdet,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,3.99067473412,best_val_loss
397,1.0,340.0,3.1531233354,energy,4.0,radialflowdet,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,2.00240039825,best_val_loss
398,10.0,45.0,6.29278306837,energy,2.0,radialflowdet,3,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,7.56010055542,best_val_loss
399,10.0,195.0,1.23745088453,energy,1.0,radialflowdet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,3.55884790421,best_val_loss
400,1.0,269.0,0.31236628743,energy,1.0,radialflowdet,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,1.33014035225,best_val_loss
401,1.0,0.0,inf,energy,2.0,radialflowdet,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,inf,best_val_loss
402,1.0,263.0,0.0164754297826,energy,4.0,radialflowdet,1,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,0.574404060841,best_val_loss
403,1.0,238.0,-0.874335549094,energy,2.0,radialflowdet,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,0.806438088417,best_val_loss
404,1.0,236.0,-1.12848395806,energy,1.0,radialflowdet,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,0.660587191582,best_val_loss
405,1.0,281.0,4.42924856211,energy,5.0,radialflowdet,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,0.605732738972,best_val_loss
406,1.0,212.0,-1.1771487942,energy,1.0,radialflowdet,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,0.660435199738,best_val_loss
407,1.0,0.0,inf,energy,1.0,radialflowdet,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,inf,best_val_loss
408,1.0,204.0,5.91425680185,energy,5.0,radialflowdet,1,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,0.63060849905,best_val_loss
409,1.0,202.0,5.07294087596,energy,5.0,radialflowdet,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,0.67373329401,best_val_loss
410,1.0,258.0,-1.07709651798,energy,1.0,radialflowdet,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,0.692928612232,best_val_loss
411,1.0,162.0,204.681501711,energy,7.0,radialflowdet,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,0.68837672472,best_val_loss
412,1.0,182.0,-0.824041193182,energy,2.0,radialflowdet,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,0.708618342876,best_val_loss
413,1.0,0.0,inf,energy,1.0,radialflowdet,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,inf,best_val_loss
414,10.0,193.0,3.26842647404,energy,1.0,baselineplus,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,14.099946022,best_val_loss
415,1.0,388.0,7.05063064377,energy,4.0,baselineplus,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,9.5580701828,best_val_loss
416,10.0,332.0,8.47264713436,energy,2.0,baselineplus,3,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,6.83266878128,best_val_loss
417,10.0,178.0,5.65495557909,energy,1.0,baselineplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,26.5659332275,best_val_loss
418,1.0,363.0,5.55275855126,energy,1.0,baselineplus,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,36.9498748779,best_val_loss
419,1.0,371.0,10.7459492869,energy,2.0,baselineplus,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,11.6707038879,best_val_loss
420,10.0,65.0,4.76408663663,energy,1.0,baselineplus,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,15.0902528763,best_val_loss
421,1.0,267.0,4.03629778577,energy,2.0,baselineplus,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,3.71803617477,best_val_loss
422,1.0,263.0,4.79061433866,energy,1.0,baselineplus,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,14.5041055679,best_val_loss
423,1.0,328.0,49.8974546953,energy,5.0,baselineplus,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,9.25007820129,best_val_loss
424,1.0,271.0,5.49727046025,energy,1.0,baselineplus,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,33.2939872742,best_val_loss
425,1.0,279.0,8.39829085709,energy,1.0,baselineplus,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,62.9682846069,best_val_loss
426,1.0,221.0,24.4819891793,energy,5.0,baselineplus,1,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,9.85571098328,best_val_loss
427,1.0,190.0,39.7065496073,energy,5.0,baselineplus,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,9.23327445984,best_val_loss
428,1.0,177.0,10.7675277908,energy,1.0,baselineplus,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,5.20008659363,best_val_loss
429,10.0,12.0,1427.97183148,energy,4.0,baselineplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,11.1282539368,best_val_loss
430,1.0,236.0,9.30055226908,energy,2.0,baselineplus,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,4.63760232925,best_val_loss
431,1.0,222.0,12.1510223785,energy,1.0,baselineplus,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,57.076789856,best_val_loss
432,10.0,98.0,3.09849825772,energy,1.0,planarflow,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,20.5021591187,best_val_loss
433,1.0,451.0,2.50093286688,energy,4.0,planarflow,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,9.56908607483,best_val_loss
434,1.0,483.0,7.12348175049,energy,5.0,planarflow,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,9.52020549774,best_val_loss
435,1.0,519.0,3.5587591196,energy,4.0,planarflow,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,8.80007553101,best_val_loss
436,1.0,432.0,2.64191734017,energy,1.0,planarflow,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,4.96724414825,best_val_loss
437,1.0,0.0,inf,energy,2.0,planarflow,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,inf,best_val_loss
438,10.0,127.0,2.92907893193,energy,1.0,planarflow,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,8.19951820374,best_val_loss
439,1.0,307.0,2.08843233678,energy,2.0,planarflow,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,2.70651292801,best_val_loss
440,1.0,379.0,2.81404832122,energy,1.0,planarflow,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,2.75724649429,best_val_loss
441,1.0,425.0,15.4965272383,energy,5.0,planarflow,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,9.27967643738,best_val_loss
442,1.0,382.0,2.95147992419,energy,1.0,planarflow,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,3.06676197052,best_val_loss
443,1.0,0.0,inf,energy,1.0,planarflow,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,inf,best_val_loss
444,1.0,209.0,8.23288756532,energy,5.0,planarflow,1,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,9.50972557068,best_val_loss
445,1.0,281.0,10.0889711256,energy,5.0,planarflow,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,9.39444828033,best_val_loss
446,1.0,225.0,3.7981193592,energy,1.0,planarflow,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,2.71695423126,best_val_loss
447,1.0,282.0,684.791778069,energy,7.0,planarflow,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,10.1213779449,best_val_loss
448,1.0,212.0,3.63010193466,energy,2.0,planarflow,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,2.82416319847,best_val_loss
449,1.0,0.0,inf,energy,1.0,planarflow,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,inf,best_val_loss
450,10.0,118.0,0.166859403833,energy,1.0,baselinedet,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,2.91727900505,best_val_loss
451,10.0,213.0,0.140125621449,energy,2.0,baselinedet,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,3.03175544739,best_val_loss
452,10.0,141.0,0.383378090797,energy,2.0,baselinedet,3,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,3.68185973167,best_val_loss
453,10.0,104.0,0.353480054187,energy,1.0,baselinedet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,3.84747767448,best_val_loss
454,10.0,37.0,0.523396677785,energy,5.0,baselinedet,8,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,4.06888723373,best_val_loss
455,10.0,64.0,0.965153087269,energy,2.0,baselinedet,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,6.07519006729,best_val_loss
456,10.0,36.0,0.318449788279,energy,1.0,baselinedet,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,3.18195796013,best_val_loss
457,10.0,14.0,0.61750466483,energy,5.0,baselinedet,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,4.14702367783,best_val_loss
458,10.0,74.0,0.164326667786,energy,6.0,baselinedet,3,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,2.66710758209,best_val_loss
459,10.0,121.0,0.162006316247,energy,7.0,baselinedet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,2.95037174225,best_val_loss
460,10.0,133.0,0.144263193205,energy,2.0,baselinedet,8,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,2.78086733818,best_val_loss
461,10.0,31.0,0.459485437963,energy,5.0,baselinedet,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,3.81321835518,best_val_loss
462,10.0,18.0,0.226147787912,energy,4.0,baselinedet,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,2.8611676693,best_val_loss
463,10.0,43.0,0.341245329225,energy,5.0,baselinedet,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,3.45526266098,best_val_loss
464,10.0,56.0,0.297385104291,energy,2.0,baselinedet,3,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,3.35647559166,best_val_loss
465,10.0,114.0,-0.0569435528346,energy,4.0,baselinedet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,2.01318454742,best_val_loss
466,10.0,22.0,0.325088872538,energy,5.0,baselinedet,8,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,3.47672867775,best_val_loss
467,1.0,162.0,-0.317991875983,energy,1.0,baselinedet,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,1.65343654156,best_val_loss
468,10.0,1.0,124.244680935,energy,1.0,radialflow,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,133.440567017,best_val_loss
469,100.0,88.0,13477.4373079,energy,4.0,radialflow,2,0.948955250765,rmsprop,0.970974994269,1.4746962992e-05,0.0001,0.25,73.2933883667,best_val_loss
470,100.0,171.0,3119.05072256,energy,4.0,radialflow,3,0.809016152962,adam,4.61471782475e-05,0.000384870525734,0.01,0.25,26.8883285522,best_val_loss
471,10.0,5.0,170.110774267,energy,1.0,radialflow,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,31.1259918213,best_val_loss
472,1.0,303.0,2.18108468536,energy,1.0,radialflow,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,3.37883543968,best_val_loss
473,1.0,0.0,inf,energy,2.0,radialflow,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.25,inf,best_val_loss
474,10.0,1.0,inf,energy,1.0,radialflow,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,102.812797546,best_val_loss
475,1.0,12.0,559.147166811,energy,2.0,radialflow,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,57.1848449707,best_val_loss
476,1.0,21.0,11.8964299752,energy,1.0,radialflow,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,25.1848182678,best_val_loss
477,1.0,17.0,34008.8190062,energy,5.0,radialflow,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,28.846698761,best_val_loss
478,1.0,131.0,2.37009813067,energy,1.0,radialflow,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,2.59608054161,best_val_loss
479,1.0,0.0,inf,energy,1.0,radialflow,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,0.5,inf,best_val_loss
480,10.0,1.0,16437.9419101,energy,4.0,radialflow,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,54.7576026917,best_val_loss
481,1.0,25.0,36832.264927,energy,5.0,radialflow,2,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,25.9787750244,best_val_loss
482,1.0,4.0,34.7788387324,energy,1.0,radialflow,3,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,45.3130607605,best_val_loss
483,1.0,25.0,3619351.3831,energy,7.0,radialflow,4,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,56.1839790344,best_val_loss
484,1.0,81.0,2.2343408266,energy,2.0,radialflow,8,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,2.57411241531,best_val_loss
485,1.0,0.0,inf,energy,1.0,radialflow,20,0.892577483924,adam,0.00713582002473,0.00073108178565,0.001,1.0,inf,best_val_loss
486,10.0,16.0,6.30197746253,powerplant,1.0,mixture,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,11.1899700165,best_val_loss
487,10.0,363.0,5.7882012713,powerplant,4.0,mixture,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,10.7533512115,best_val_loss
488,10.0,403.0,6.07027930376,powerplant,5.0,mixture,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.3296175003,best_val_loss
489,10.0,13.0,7.65020975175,powerplant,1.0,mixture,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,12.7998418808,best_val_loss
490,10.0,281.0,5.60307670761,powerplant,2.0,mixture,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.42627811432,best_val_loss
491,10.0,308.0,9.1904615763,powerplant,2.0,mixture,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.54627132416,best_val_loss
492,10.0,199.0,29.5402523348,powerplant,6.0,mixture,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.8674564362,best_val_loss
493,10.0,150.0,504.233033375,powerplant,4.0,mixture,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.70062065125,best_val_loss
494,10.0,395.0,7.29308635588,powerplant,5.0,mixture,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.4202442169,best_val_loss
495,10.0,4.0,8.77717104028,powerplant,1.0,mixture,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,11.4374656677,best_val_loss
496,10.0,409.0,1665.81919512,powerplant,6.0,mixture,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.487862587,best_val_loss
497,10.0,9.0,9.6753728183,powerplant,1.0,mixture,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,18.2974452972,best_val_loss
498,10.0,4.0,7.05392293422,powerplant,1.0,mixture,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.9335899353,best_val_loss
499,10.0,47.0,1665.40793475,powerplant,5.0,mixture,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,67.9636611938,best_val_loss
500,10.0,8.0,10.9767130151,powerplant,2.0,mixture,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,12.9688749313,best_val_loss
501,10.0,93.0,117.182874339,powerplant,4.0,mixture,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,35.2800369263,best_val_loss
502,10.0,4.0,9.52791711056,powerplant,1.0,mixture,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,11.3452453613,best_val_loss
503,10.0,16.0,46.2010810557,powerplant,3.0,mixture,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,40.6042060852,best_val_loss
504,10.0,10.0,4.93596831733,powerplant,1.0,baseline,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,8.93618583679,best_val_loss
