,batch_size,best_epoch,best_test_loss,best_val_loss,datasetname,minus_log_s1,model,n_normflows,opt_decay,opt_identifier,opt_momentum,opt_offset,opt_step_rate,percent,test_error_rate,test_measures,val_error_rate
551,10.0,34.0,3.74257730865,3.64311427141,powerplant,1.0,baselinedetplus,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,8.55018901825,best_val_loss,8.39274692535
552,10.0,11.0,3.75047016841,3.63226757359,powerplant,4.0,baselinedetplus,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.6103849411,best_val_loss,8.28400230408
553,10.0,8.0,3.72629386878,3.57723397169,powerplant,5.0,baselinedetplus,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.81906223297,best_val_loss,8.52281475067
554,10.0,8.0,3.74135711574,3.59675247653,powerplant,2.0,baselinedetplus,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.82103824615,best_val_loss,8.46238899231
555,10.0,11.0,3.76123455052,3.62144806545,powerplant,4.0,baselinedetplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.8109254837,best_val_loss,8.4344291687
556,10.0,11.0,3.69315783781,3.56245355097,powerplant,2.0,baselinedetplus,8,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.74285888672,best_val_loss,8.34931278229
557,10.0,11.0,3.72076792303,3.5934588439,powerplant,5.0,baselinedetplus,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.69507408142,best_val_loss,8.3703622818
558,10.0,37.0,4.22556769711,4.13019728753,powerplant,1.0,radialflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,8.49450206757,best_val_loss,8.27505874634
559,10.0,362.0,3.49252513858,3.44194093307,powerplant,4.0,radialflowdet,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.38272762299,best_val_loss,8.02016639709
560,10.0,373.0,3.66997863706,3.56620718948,powerplant,5.0,radialflowdet,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.34143447876,best_val_loss,8.0786075592
561,10.0,72.0,4.48025713595,4.18078356018,powerplant,1.0,radialflowdet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,8.57905101776,best_val_loss,8.25286960602
562,10.0,254.0,3.49251260628,3.40973623796,powerplant,2.0,radialflowdet,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.41250514984,best_val_loss,8.11261367798
563,10.0,0.0,inf,495687.95854,powerplant,2.0,radialflowdet,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,inf,best_val_loss,inf
564,10.0,241.0,4.20455967695,4.51239912914,powerplant,6.0,radialflowdet,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.39774703979,best_val_loss,8.04412651062
565,10.0,209.0,3.54928942833,3.48460297315,powerplant,4.0,radialflowdet,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.34691524506,best_val_loss,8.02095413208
566,10.0,279.0,3.7280912489,3.64268452349,powerplant,5.0,radialflowdet,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.42219638824,best_val_loss,8.04031658173
567,10.0,271.0,3.52071119924,3.47247371098,powerplant,4.0,radialflowdet,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.36879825592,best_val_loss,7.96611118317
568,10.0,5.0,117.505923408,124.235317198,powerplant,4.0,radialflowdet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,8.51035690308,best_val_loss,8.28077316284
569,10.0,0.0,inf,3080.65831896,powerplant,1.0,radialflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss,inf
570,10.0,7.0,4.64384838331,4.57175940612,powerplant,1.0,radialflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.79266357422,best_val_loss,8.50459098816
571,10.0,52.0,1988.33185344,2105.37603519,powerplant,5.0,radialflowdet,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.75491523743,best_val_loss,8.677734375
572,10.0,5.0,10.287333617,10.3462491843,powerplant,2.0,radialflowdet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,9.03109836578,best_val_loss,8.75927639008
573,10.0,4.0,207.086534713,216.295788168,powerplant,4.0,radialflowdet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,9.02669239044,best_val_loss,8.6905374527
574,10.0,10.0,5.11979906487,4.75347624245,powerplant,1.0,radialflowdet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.62367630005,best_val_loss,8.23579883575
575,10.0,0.0,inf,131893.137471,powerplant,3.0,radialflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss,inf
576,10.0,28.0,7.60053491543,7.59218404465,powerplant,1.0,baselineplus,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,9.07975196838,best_val_loss,8.89503669739
577,10.0,332.0,6.03168266719,5.96971787691,powerplant,4.0,baselineplus,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.2110395432,best_val_loss,11.2357273102
578,10.0,385.0,7.12185448913,7.22062797576,powerplant,5.0,baselineplus,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.3500242233,best_val_loss,11.2788248062
579,10.0,26.0,11.0393510298,11.35008189,powerplant,1.0,baselineplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,13.1065645218,best_val_loss,12.901517868
580,10.0,319.0,4.97041714627,4.66974901286,powerplant,2.0,baselineplus,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.49608325958,best_val_loss,8.07677078247
581,10.0,319.0,6.144339407,6.1982597475,powerplant,2.0,baselineplus,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.55776309967,best_val_loss,8.22867393494
582,10.0,259.0,9.99652335586,9.57579150277,powerplant,6.0,baselineplus,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.4269828796,best_val_loss,11.2541275024
583,10.0,199.0,10.6223792512,11.196788484,powerplant,4.0,baselineplus,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.44405651093,best_val_loss,8.20957946777
584,10.0,211.0,7.94270731289,8.11466433591,powerplant,5.0,baselineplus,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.3349571228,best_val_loss,11.228805542
585,10.0,235.0,11.2956456231,11.66856579,powerplant,4.0,baselineplus,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.52386188507,best_val_loss,8.21984481812
586,10.0,233.0,28.54756839,30.5333587104,powerplant,6.0,baselineplus,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.3365783691,best_val_loss,11.2437076569
587,10.0,19.0,31.8970374543,34.3240767595,powerplant,1.0,baselineplus,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,28.157119751,best_val_loss,27.4238796234
588,10.0,5.0,8.76294634111,8.95187021537,powerplant,1.0,baselineplus,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,9.21145057678,best_val_loss,9.07839107513
589,10.0,3.0,7649.94783605,8831.82411679,powerplant,5.0,baselineplus,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,33.1192436218,best_val_loss,32.7830543518
590,10.0,7.0,39.5564952121,42.4495948738,powerplant,2.0,baselineplus,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,10.9990921021,best_val_loss,10.4163961411
591,10.0,3.0,1999.61224958,2103.74462551,powerplant,4.0,baselineplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,27.6763858795,best_val_loss,27.5177059174
592,10.0,7.0,24.5490954807,26.6482398084,powerplant,1.0,baselineplus,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,18.1148281097,best_val_loss,17.4524478912
593,10.0,7.0,857.879505249,921.62047443,powerplant,3.0,baselineplus,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,28.6811237335,best_val_loss,28.7111854553
594,10.0,17.0,6.34079122992,6.5487017591,powerplant,1.0,planarflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,9.42988967896,best_val_loss,9.06997776031
595,10.0,377.0,5.7857109875,5.96268320932,powerplant,4.0,planarflow,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.2388315201,best_val_loss,11.2179450989
596,10.0,323.0,6.36537264482,6.26454022165,powerplant,5.0,planarflow,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.3115186691,best_val_loss,11.2012653351
597,10.0,37.0,7.65409253159,7.77058173443,powerplant,1.0,planarflow,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,9.63499069214,best_val_loss,9.52154541016
598,10.0,494.0,3.82151658906,3.8149452888,powerplant,2.0,planarflow,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.49847793579,best_val_loss,8.18369960785
599,10.0,0.0,inf,,powerplant,2.0,planarflow,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,inf,best_val_loss,inf
600,10.0,281.0,7.09563973007,7.04132186288,powerplant,6.0,planarflow,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.4535312653,best_val_loss,11.3130531311
601,10.0,222.0,10.2829610253,10.8339715354,powerplant,4.0,planarflow,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.40553665161,best_val_loss,8.36632061005
602,10.0,237.0,6.12816642992,6.06826008076,powerplant,5.0,planarflow,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.4107017517,best_val_loss,11.2545948029
603,10.0,241.0,10.9053637466,11.1006487192,powerplant,4.0,planarflow,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.48842906952,best_val_loss,8.26126766205
604,10.0,283.0,9.9190585815,10.7231034635,powerplant,6.0,planarflow,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.3368062973,best_val_loss,11.2713890076
605,10.0,0.0,inf,,powerplant,1.0,planarflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss,inf
606,10.0,2.0,9.92954923018,10.6044125066,powerplant,1.0,planarflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,13.1694602966,best_val_loss,12.5820159912
607,10.0,3.0,2821.75114902,3812.41531058,powerplant,5.0,planarflow,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,21.0911426544,best_val_loss,21.4680576324
608,10.0,10.0,23.2076435149,25.7937829297,powerplant,2.0,planarflow,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,9.86669158936,best_val_loss,9.7497587204
609,10.0,21.0,629.538219615,651.797800204,powerplant,4.0,planarflow,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,35.3958969116,best_val_loss,35.5620002747
610,10.0,19.0,28.4824320794,31.2752561872,powerplant,1.0,planarflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,13.5853996277,best_val_loss,13.6998939514
611,10.0,0.0,inf,,powerplant,3.0,planarflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss,inf
612,10.0,97.0,3.48254279732,3.43196293594,powerplant,7.0,baselinedet,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.54378795624,best_val_loss,8.10872173309
613,10.0,97.0,3.46736117914,3.4067125077,powerplant,4.0,baselinedet,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.39424037933,best_val_loss,8.02070045471
614,10.0,106.0,3.48238335333,3.41706979136,powerplant,5.0,baselinedet,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.35512447357,best_val_loss,8.10294246674
615,10.0,89.0,3.46973829758,3.4153630728,powerplant,7.0,baselinedet,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.40361785889,best_val_loss,7.9363732338
616,10.0,89.0,3.48470485771,3.41562987148,powerplant,2.0,baselinedet,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.38484287262,best_val_loss,7.98257303238
617,10.0,89.0,3.4692199133,3.41074479318,powerplant,2.0,baselinedet,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.37483882904,best_val_loss,8.18101501465
618,10.0,98.0,3.46247607065,3.41957973825,powerplant,6.0,baselinedet,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.40870380402,best_val_loss,7.90110254288
619,10.0,53.0,3.48305812027,3.40704558122,powerplant,4.0,baselinedet,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.43432235718,best_val_loss,8.01546478271
620,10.0,50.0,3.4819371653,3.42116325361,powerplant,5.0,baselinedet,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.50128364563,best_val_loss,8.11804103851
621,10.0,66.0,3.47082736375,3.39469863644,powerplant,4.0,baselinedet,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.33124351501,best_val_loss,8.08653068542
622,10.0,66.0,3.47631019584,3.40842092563,powerplant,6.0,baselinedet,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.31998920441,best_val_loss,8.01993083954
623,10.0,4.0,3.70665470709,3.62164349124,powerplant,1.0,baselinedet,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,8.5172328949,best_val_loss,8.3256149292
624,10.0,11.0,3.77658096999,3.64828597421,powerplant,4.0,baselinedet,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.67870426178,best_val_loss,8.27720832825
625,10.0,11.0,3.7381557357,3.62315053564,powerplant,5.0,baselinedet,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.55319213867,best_val_loss,8.35743045807
626,10.0,3.0,3.69232311667,3.57889169219,powerplant,2.0,baselinedet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.46811103821,best_val_loss,8.4434299469
627,10.0,3.0,3.72938733714,3.60642576992,powerplant,6.0,baselinedet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.65278148651,best_val_loss,8.38866043091
628,10.0,1.0,3.70157801071,3.61066339409,powerplant,1.0,baselinedet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.45355892181,best_val_loss,8.14951133728
629,10.0,2.0,3.71798594444,3.57932417797,powerplant,3.0,baselinedet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.66903686523,best_val_loss,8.43687534332
630,10.0,1.0,51779.3512693,46544.7998362,powerplant,6.0,radialflow,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,50.563785553,best_val_loss,51.4928207397
631,10.0,48.0,114.916564926,94.6927964932,powerplant,4.0,radialflow,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.9972829819,best_val_loss,11.5374717712
632,10.0,0.0,inf,-inf,powerplant,5.0,radialflow,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,inf,best_val_loss,inf
633,10.0,1.0,22.7483193558,27.1741645808,powerplant,3.0,radialflow,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,11.9502363205,best_val_loss,11.6995677948
634,10.0,175.0,3.72645559442,3.71561458122,powerplant,2.0,radialflow,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.37866973877,best_val_loss,8.0456943512
635,10.0,0.0,inf,inf,powerplant,2.0,radialflow,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,inf,best_val_loss,inf
636,10.0,1.0,3181.11481278,3464.40568235,powerplant,5.0,radialflow,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,22.4997215271,best_val_loss,22.833694458
637,10.0,1.0,506.908833659,535.29283015,powerplant,4.0,radialflow,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,20.7002849579,best_val_loss,20.3034038544
638,10.0,30.0,730.01335276,1150.65316045,powerplant,5.0,radialflow,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,14.4810094833,best_val_loss,14.4201526642
639,10.0,13.0,349.791579772,294.354565493,powerplant,4.0,radialflow,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,17.0029201508,best_val_loss,17.1091556549
640,10.0,2.0,49.4302949617,54.7436789732,powerplant,4.0,radialflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,11.5741853714,best_val_loss,11.7824497223
641,10.0,0.0,inf,inf,powerplant,1.0,radialflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss,inf
642,10.0,0.0,inf,678.099096779,powerplant,1.0,radialflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss,inf
643,10.0,1.0,1776.65547052,1717.07485202,powerplant,5.0,radialflow,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,10.8317813873,best_val_loss,10.8522186279
644,10.0,0.0,inf,-inf,powerplant,2.0,radialflow,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss,inf
645,10.0,1.0,8982.42866542,8934.52270538,powerplant,6.0,radialflow,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,14.3907871246,best_val_loss,14.9315223694
646,10.0,8.0,4.50313343447,4.25808161406,powerplant,1.0,radialflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.7298412323,best_val_loss,8.51353740692
647,10.0,0.0,inf,inf,powerplant,3.0,radialflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss,inf
648,100.0,150.0,12.1288965737,10.0610253972,kin8nm,6.0,mixture,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,0.270806610584,best_val_loss,0.280400127172
649,1.0,602.0,12.1447925102,1.57754952173,kin8nm,2.0,mixture,2,0.981344134654,adam,0.859238109766,0.00046835743832,0.0001,0.25,0.169248402119,best_val_loss,0.170200377703
650,10.0,7.0,3.43100943216,3.35413122823,kin8nm,1.0,mixture,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.495470613241,best_val_loss,0.516246795654
651,10.0,32.0,6.07534492307,6.90870987669,kin8nm,2.0,mixture,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.444036066532,best_val_loss,0.453479230404
652,10.0,21.0,2.75935631729,2.93909481224,kin8nm,1.0,mixture,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.359623789787,best_val_loss,0.367451786995
653,10.0,14.0,8.1568928044,6.60537193181,kin8nm,2.0,mixture,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.447846472263,best_val_loss,0.460759729147
654,10.0,8.0,11.5081535525,12.9726821086,kin8nm,3.0,mixture,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.211644619703,best_val_loss,0.221570938826
655,10.0,116.0,97.8306639136,84.4752071281,kin8nm,4.0,mixture,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.134883701801,best_val_loss,0.145703881979
656,10.0,49.0,60.2868804932,65.4966419361,kin8nm,4.0,mixture,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.148315548897,best_val_loss,0.163209706545
657,10.0,14.0,28.2873716773,46.1221735264,kin8nm,3.0,mixture,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,1.37384176254,best_val_loss,1.3041549921
658,10.0,57.0,7.57838313405,4.16808263267,kin8nm,2.0,mixture,8,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.155266165733,best_val_loss,0.163571625948
659,10.0,13.0,3.51991588313,3.72283833546,kin8nm,1.0,mixture,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.698231101036,best_val_loss,0.661665976048
660,10.0,3.0,3.92288059142,3.75111318862,kin8nm,1.0,mixture,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.370412796736,best_val_loss,0.369440317154
661,10.0,23.0,28046.2764035,30400.9739175,kin8nm,6.0,mixture,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,1.91156554222,best_val_loss,1.80358552933
662,10.0,17.0,9.88485673114,11.20324696,kin8nm,2.0,mixture,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,2.0227329731,best_val_loss,1.96793961525
663,10.0,66.0,135961.478963,146440.719667,kin8nm,7.0,mixture,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,9.08615112305,best_val_loss,8.5253572464
664,10.0,6.0,9.81319014386,9.38715167506,kin8nm,2.0,mixture,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.730907380581,best_val_loss,0.78388863802
665,,,,,kin8nm,,mixture,20,,,,,,1.0,,best_val_loss,
666,1.0,961.0,1.68424057379,1.64395243603,kin8nm,6.0,baseline,1,0.981344134654,adam,0.859238109766,0.00046835743832,0.0001,0.25,0.285927385092,best_val_loss,0.272075802088
667,1.0,614.0,1.45982688346,1.44707040347,kin8nm,2.0,baseline,2,0.981344134654,adam,0.859238109766,0.00046835743832,0.0001,0.25,0.145225062966,best_val_loss,0.148993298411
668,10.0,22.0,2.32954250429,2.30530995384,kin8nm,1.0,baseline,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.269085288048,best_val_loss,0.270675957203
669,10.0,16.0,2.44302107648,2.37337763372,kin8nm,2.0,baseline,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.234380021691,best_val_loss,0.239687502384
670,10.0,26.0,2.48419889124,2.68643307018,kin8nm,1.0,baseline,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.239822268486,best_val_loss,0.242285266519
671,10.0,20.0,2.76047281405,2.82504843115,kin8nm,2.0,baseline,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.235551059246,best_val_loss,0.250543236732
672,10.0,3.0,25.8615487448,24.6445290446,kin8nm,3.0,baseline,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.330430269241,best_val_loss,0.336320787668
673,10.0,52.0,83.0059664843,91.5608093896,kin8nm,4.0,baseline,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.126234725118,best_val_loss,0.13302411139
674,10.0,64.0,82.8527075046,90.1961217258,kin8nm,4.0,baseline,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.129555493593,best_val_loss,0.129046007991
675,10.0,6.0,15.8271587093,15.740532714,kin8nm,3.0,baseline,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.235959738493,best_val_loss,0.235274747014
676,10.0,9.0,4.20191620617,4.073584442,kin8nm,2.0,baseline,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.209206029773,best_val_loss,0.213713511825
677,10.0,7.0,2.97461376655,3.31418494523,kin8nm,1.0,baseline,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.285959333181,best_val_loss,0.284664303064
678,10.0,5.0,3.29379019388,3.28522500415,kin8nm,1.0,baseline,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.26009708643,best_val_loss,0.245759621263
679,10.0,36.0,30214.3395764,29922.092368,kin8nm,6.0,baseline,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,1.18324422836,best_val_loss,1.16583645344
680,10.0,4.0,5.93131401248,6.67312316067,kin8nm,2.0,baseline,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.247325256467,best_val_loss,0.243437826633
681,10.0,3.0,241951.216615,242684.28617,kin8nm,7.0,baseline,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,1.33306884766,best_val_loss,1.32460260391
682,10.0,8.0,6.4312167284,7.15896678122,kin8nm,2.0,baseline,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.191178917885,best_val_loss,0.194080352783
683,,,,,kin8nm,,baseline,20,,,,,,1.0,,best_val_loss,
684,100.0,156.0,6.33657583841,7.0889442947,kin8nm,6.0,planarflowdet,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,0.14924697578,best_val_loss,0.148208275437
685,10.0,89.0,1.42877628978,1.54889550076,kin8nm,3.0,planarflowdet,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.1324544698,best_val_loss,0.134064868093
686,10.0,46.0,2.61276066478,2.90590104652,kin8nm,1.0,planarflowdet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.259910225868,best_val_loss,0.2684918046
687,10.0,72.0,5.04143840511,5.10233070491,kin8nm,2.0,planarflowdet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.435364544392,best_val_loss,0.692057847977
688,10.0,96.0,8.74381192835,9.92518912077,kin8nm,5.0,planarflowdet,8,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.190636709332,best_val_loss,0.188543736935
689,10.0,94.0,2.97318993545,3.11054985784,kin8nm,2.0,planarflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.370116591454,best_val_loss,0.369609802961
690,10.0,4.0,17.2084188322,19.6249593099,kin8nm,3.0,planarflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.33931401372,best_val_loss,0.323948711157
691,10.0,65.0,10.2300077113,11.0814238206,kin8nm,4.0,planarflowdet,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.142758205533,best_val_loss,0.141872286797
692,10.0,113.0,6.56238150248,6.80495995278,kin8nm,4.0,planarflowdet,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.152798548341,best_val_loss,0.154628783464
693,10.0,31.0,14.919704828,16.5788218042,kin8nm,3.0,planarflowdet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.341765254736,best_val_loss,0.306013852358
694,10.0,39.0,3.79125217345,4.74415799273,kin8nm,2.0,planarflowdet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.294655650854,best_val_loss,0.272229790688
695,10.0,43.0,8.47742175591,8.4874104928,kin8nm,1.0,planarflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.331543475389,best_val_loss,0.333828210831
696,10.0,15.0,4.25741071003,3.8557926719,kin8nm,1.0,planarflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.392468363047,best_val_loss,0.399738073349
697,10.0,4.0,30700.4916671,30346.0404474,kin8nm,6.0,planarflowdet,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.591855943203,best_val_loss,0.580940902233
698,10.0,8.0,7.32748532179,8.03746582693,kin8nm,2.0,planarflowdet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.479904979467,best_val_loss,0.465497970581
